o'clock,/ə'klɔk/,ad.(…)点钟(与1至12数字连用)
commerce,/'kɒmɜ:s/,n.商业，贸易；交际，交往
blackboard,/'blækbɔ:d/,n.黑板
discipline,/'disiplin/,"n.纪律,学科"
prime,/praim/,"a.首要的;最好的,第一流的 n.青春,全盛期"
strain,/streɪn/,v.拉紧;紧张;扭伤;竭尽全力 n.拉紧;负担
soda,/'səudə/,"n.苏打,汽水"
conform,/kən'fɔ:m/,vi.(to)遵守，适应；相似，一致，符合
relativity,/ˌrelə'tivəti/,n.相关(性);相对论
mix,/miks/,v.使混合;混淆
somewhat,/'sʌmhwɔt/,pron.&ad.一点儿，几分
supreme,/sju'pri:m/,"a.极度的,最重要的;至高的,最高的"
obsolete,/'ɔbsəli:t/,"a.已废弃的,过时的"
voice,/vɔis/,"n.声音;嗓音;发音能力;意见,发言权;语态"
disturb,/dis'tə:b/,"v.扰乱,妨碍,使不安"
shelf,/ʃelf/,"n.架子,搁板"
hardly,/'hɑ:dli/,"ad.几乎不,简直不;仅仅"
velocity,/və'lɒsəti/,"n.速度,速率"
hostile,/'hɔstail/,"a.敌对的,敌方的,敌意的"
fatal,/'feitl/,"a.致命的,毁灭性的"
perpetual,/pə'petʃuəl/,"a.永久的,永恒的,长期的"
body,/'bɔdi/,"n.身体,本体;主体;尸体;物体;(一)群,批,堆"
share,/ʃεə/,"v.(with)分配,共用;分担n.一份,份额;股份"
caution,/'kɔ:ʃən/,n.谨慎；注意(事项)，警告vt.劝…小心
analogy,/ə'nælədʒi/,n.类似，相似，类比，类推
derive,/dɪ'raɪv/,v.取得;导出;引申;来自;源自;出自
embarrass,/im'bærəs/,"vt.使困窘,使局促不安;阻碍,麻烦"
point,/pɔint/,"n.尖;点;条款;分数,得分;论点 v.(at,to)指"
kettle,/'ketl/,n.水壶
apology,/ə'pɔlədʒi/,n.道歉，认错，辩解，辩护
logical,/'lɔdʒikəl/,"a.逻辑的,符合逻辑的"
obvious,/'ɔbviəs/,"a.明显的,显而易见的"
inspiration,/ˌinspə'reiʃən/,"n.灵感;鼓舞,激励"
sand,/sænd/,"n.沙;(pl.)沙滩,沙地"
innovation,/ˌinəu'veiʃən/,n.改革，革新；新观念，新方法，新发明
rhythm,/'riðəm/,"n.节奏,韵律"
therefore,/'ðεəfɔ:/,ad.因此，所以 conj.因此
fixture,/'fikstʃə/,n.固定设备;预定日期;比赛时间;定期存款
fore,/fɔ:/,ad.在前面 a.先前的；在前部的 n.前部
sniff,/snif/,vi.嗅…味道；抽鼻涕；对嗤之以鼻，蔑视
civil,/'sivəl/,"a.公民的,市民的;民间的;民用的;有礼貌的"
pet,/pet/,"n.爱畜,宠儿 a.宠爱的,表示亲昵的"
clever,/'klevə(r)/,"a.聪明的,伶俐的,机敏的,精巧的"
government,/'gʌvənmənt/,"n.政府,内阁;管理,支配;政治,政体"
brake,/breik/,"v./n.制动(器),闸,刹车"
strenuous,/'strenjuəs/,a.费力的，艰辛的；奋发的，努力的
if,/if/,conj.(用于连接宾语从句)是否；是不是
grim,/grim/,a.严酷的，令人害怕的；不愉快的，讨厌的
scream,/skri:m/,"v./n.尖声叫,喊叫着说出,(风)呼啸"
cement,/si'ment/,"n.水泥;胶泥,胶接剂 v.胶合;巩固,加强"
prospective,/prə'spektɪv/,a.预期的
ahead,/ə'hed/,ad.在前面(头)；向(朝)前；提前
cope,/kəup/,"v.(with)竞争,对抗;(with)对付,妥善处理"
talk,/tɔ:k/,n.谈话；聊天；讲话；演讲 v.说话；交谈
embark,/em'bɑ:k/,"v.(使)上船(或飞机,汽车等);着手,从事"
yield,/ji:ld/,"v.出产,生长;(to)屈服,服从 n.产量,收获"
inclusive,/in'klu:siv/,"a.(of)包括的,包含的;范围广的"
distance,/'distəns/,"n.距离,间隔,远方,路程"
paradox,/'pærədɒks/,"n.似非而是的话,自相矛盾的话,反论"
crazy,/'kreizi/,"a.疯狂的,古怪的,蠢的;(about)狂热的"
drag,/dræg/,"v.拖,拖曳"
panorama,/ˌpænə'rɑ:mə/,"n.全景,全景画,全景摄影,全景照片[装置]"
planet,/'plænit/,n.行星
metropolitan,/ˌmetrə'pɔlitən/,"a.首都的,主要都市的,大城市"
amuse,/ə'mju:z/,vt.向…提供娱乐，使…消遣；引人发笑
debate,/di'beit/,"v./n.争论,辩论"
front,/frʌnt/,"a.前面的,前部的 n.正面;前线,战线 v.面对"
exchange,/iks'tʃeindʒ/,"v./n.(for)交换,兑换;交流,交易;交换台"
editor,/'editə/,"n.编辑,编者"
be,/bi/,v.(就)是，等于；(存)在；到达，来到，发生
hungry,/'hʌgri/,"a.饥饿的,渴望的"
flat,/flæt/,"a.平坦的,扁平的,平淡的 n.一套房间;平面"
clean,/kli:n/,"a.清洁的，干净的v.除去..污垢,把...弄干净"
most,/məust/,a.最多的；大多数的 ad.最；极其 n.大多数
step,/step/,"n.步;台阶,梯级;步骤,措施 v.踏,走,举步"
pyramid,/'pirəmid/,n.金字塔
barely,/'bεəli/,"ad.赤裸裸地,无遮蔽地;仅仅,勉强,几乎没有"
allowance,/ə'lauəns/,n.补贴，津贴；零用钱；减价，折扣；允许
tremble,/'trembl/,"n.战栗,颤抖 v.发抖,颤抖；摇动；焦虑"
questionnaire,/ˌkwestʃə'nεə/,"n.调查表,问卷"
leadership,/'li:dəʃip/,n.领导
unify,/'ju:nifai/,"v.使联合,统一;使相同,使一致"
tropic,/'trɔpik/,n.回归线；[the T-s]热带地区
cherish,/'tʃeriʃ/,vt.抱有，怀有(希望等)；爱护，抚育；珍爱
token,/'təukən/,n.表示;标志;记号;代用硬币 a.象征性的
wrong,/rɔŋ/,a.错的 ad.错误地，不正确地 n.错误 v.委屈
exempt,/ig'zempt/,a.免除的 v.免除 n.免税者;被免除义务者
verbal,/'və:bəl/,"a.用言辞的,用文字的;口头的;动词的"
cite,/sait/,"v.引用,引证,举(例)"
smooth,/smu:ð/,a.光滑的;顺利的;柔和的 v.(over)掩饰
beyond,/bi'jɔnd/,prep.在(或向)...的那边，远于；超出；
study,/'stʌdi/,vt.学习；研究；细看 vi.读书 n.学习；研究
target,/'tɑ:gɪt/,"n.目标,对象,靶子"
chase,/tʃeis/,"v./n.追逐,追求"
disgust,/dis'gʌst/,"n.厌恶,恶心 v.使厌恶"
cabbage,/'kæbɪdʒ/,"n.洋白菜,卷心菜"
ideology,/ˌaidi'ɔlədʒi/,n.意识形态，(政治或社会的)思想意识
striking,/'straikiŋ/,a.显著的；惹人注目的，容貌出众的
heal,/hi:l/,"v.治愈,愈合"
son,/sʌn/,n.儿子；孩子(长者对年青或年幼男子的称呼)
cocaine,/kə'kein/,n.可卡因，古柯碱（用作局部麻醉剂）
any,/'eni/,"a.(用于否定句、疑问句等)什么,一些;任何的"
intention,/in'tenʃən/,"n.意图,意向,目的"
solemn,/'sɔləm/,"a.庄严的,隆重的;严肃的"
ancestor,/'ænsestə/,n.祖宗，祖先；原型，先驱
beautiful,/'bju:tiful/,a.美的，美丽的；出色的，完美的
merit,/'merit/,"n.优点,价值,功绩 v.值得,应得"
missing,/'misiŋ/,"a.漏掉的,失去的,失踪的"
hope,/həup/,n.希望，期望；希望的人或事 v.希望，期望
linguistic,/liŋ'gwistik/,a.语言的，语言学的
typewriter,/'taipˌraitə/,n.打字机
fond,/fɔnd/,"a.(of)喜爱的,爱好的"
arouse,/ə'rəuz/,vt.唤醒，叫醒；唤起，激起
refute,/ri'fju:t/,"v.反驳,驳斥"
jolly,/'dʒɔli/,"a.欢乐的,高兴的"
ashamed,/ə'ʃeimd/,a.惭愧的，羞耻的，害臊的
homework,/'həumwə:k/,n.(学生的)家庭作业、课外人员
correspondent,/ˌkɔ:ri'spɔndənt/,"n.记者,通讯员;通信者"
despair,/di'spεə/,n.绝望;失望;令人失望的人(事物)v.绝望
avail,/ə'veil/,"n.[一般用于否定句或疑问句中]效用,利益"
stability,/stə'biliti/,"n.稳定,安定"
frank,/fræŋk/,"a.坦白的,直率的"
brittle,/'britl/,a.易碎的；脆弱的；冷淡的；(声音)尖利的
guest,/gest/,"n.客人,宾客,旅客"
know,/nəu/,vt.知道，了解；认识；识别 vi.知道，了解
dentist,/'dentist/,n.牙医
conspicuous,/kən'spikjuəs/,"a.显眼的,明显的"
composite,/'kɔmpəzit/,a.混合成的，综合成的n.合成物，复合材料
gasoline,/'gæsəli:n/,n.(gasolene)汽油
surface,/'sə:fis/,n.表面；外表 a.表面的，肤浅的
twelve,/twelv/,num.十二 pron./a.十二(个，只...)
skeptical,/'skeptikəl/,a.怀疑的 [英]sceptical
slum,/slʌm/,"n.贫民窟,贫民区,陋巷"
sentence,/'sentəns/,"n.句子;判决,宣判 v.宣判,判决"
musician,/mju:'ziʃən/,"n.音乐家,乐师"
recipient,/ri'sipiənt/,"a.接受的,感受性强的 n.接受者,感受者,容器"
air-conditioning,/'eəkənˌdiʃθniŋ/,n.空调设备，空调系统
paper,/'peipə/,n.纸；纸制品；报纸；(pl)文件；试卷；论文
once,/wʌns/,ad.一次，曾经 conj.一(旦)…就… n.一次
mankind,/ˌmæn'kaind/,n.人类
excuse,/ik'skju:z/,"v.原谅,宽恕,免除 n.借口,辩解"
down,/daun/,ad.下；由大到小 prep.沿着…而下 a.向下的
chapter,/'tʃæptə/,n. 章；回，篇
umbrella,/ʌm'brelə/,n.伞
wicked,/'wikid/,a.坏的;邪恶的;不道德的;恶劣的;淘气的
greedy,/gri:di/,"a.贪吃的,贪婪的,渴望的"
mess,/mes/,"n.混乱,混杂,脏乱 v.弄脏,弄乱,搞糟"
bounce,/bauns/,"n./vi.(球)弹起,弹回；弹起,跳起；n.弹力"
pants,/pænts/,"n.裤子, 短裤"
fellowship,/'feləuʃɪp/,"n.伙伴关系;联谊会,团体"
desolate,/'desələt/,a.荒凉的;孤独的 v.使荒芜
territory,/'teritəri/,"n.领土;版图;领域,范围"
shopkeeper,/'ʃɔpˌki:pə/,n.店主
radius,/'reidiəs/,"n.半径,半径范围,有效航程,范围,界限"
asset,/'æset/,"n.(pl.)资产,财产；有价值的物品；天赋"
cigar,/si'gɑ:/,n.雪茄烟
depart,/di'pɑ:t/,"vi.离开,起程  a.过去的,逝世的"
later,/'leitə/,"ad.后来,过后"
feeling,/'fi:liŋ/,n.感情;心情;知觉;同情
rival,/'raivəl/,"n.竞争者,对手 v.竞争,对抗 a.竞争的"
digital,/'didʒitəl/,a.数字的;数位的;手指的 n.数字
address,/ə'dres/,n.住址；致词 v.向...致词；在信封上写姓名
furthermore,/'fə:ðəmɔ:/,"ad.而且,此外"
beer,/biə/,n.啤酒
law,/lɔ:/,"n.法律,法规,法学,规律,定律"
induce,/in'dju:s/,"v.引诱,劝使;引起,导致;感应"
desk,/desk/,n.书桌，办公桌，服务台
quote,/kwəut/,"v.引用,援引"
criticize,/'krɪtɪsaɪz/,"v.(criticise)批评,评论"
feminine,/'feminin/,a.女性的;娇柔的
arise,/ə'raɪz/,v.出现，发生；(from)由…引起，由…产生
ours,/'auəz/,pron.[we的物主代词]我们的(所有物)
noticeable,/'nəutisəbl/,"a.显而易见的,值得注意的,重要的"
budget,/'bʌdʒit/,n.预算 v.做预算
effect,/i'fekt/,n.结果;效果;影响;印象 vt.招致;实现;达到
week,/wi:k/,n.星期，周
flee,/fli:/,v.逃走;逃避
fertilizer,/'fə:tilaizə/,n.(fertiliser)肥料
nor,/nɔ:/,conj.／ad.也不，也没有
industrialize,/in'dʌtriəlaiz/,v.(industrialise)(使)工业化
burn,/bə:n/,v.燃烧，烧着；烧毁；灼伤 n.烧伤，灼伤
plumber,/'plʌmə/,n.(装修水管的)管子工
nurse,/nə:s/,"n.护士,保姆 v.护理,看护"
beginning,/bi'giniŋ/,n.开始，开端；起源，早期阶段
bone,/bəun/,n.骨(骼)
remarkable,/ri'mɑ:kəbl/,"a.值得注意的;显著的,异常的,非凡的"
cherry,/'tʃeri/,n.樱桃(树)
handkerchief,/'hæŋkətʃif/,n.手帕
murder,/'mə:də/,"v./n.谋杀,凶杀"
but,/bʌt/,conj.但是 prep.除...以外 ad.只，才，仅仅
punctual,/'pʌŋktjuəl/,"a.严守时刻的,准时的,正点的"
practitioner,/præk'tɪʃənə(r)/,n.实践者，从事者；(医生或律师等)开业者
remember,/ri'membə/,"v.记住;(to)转达问候,代…致意,代…问好"
historic,/his'tɔrik/,a.有历史意义的;历史的
since,/sins/,prep.自从 conj.自从；因为，既然  ad.后来
breakfast,/'brekfəst/,n.早餐 v.(给某人)吃早餐
rubber,/'rʌbə(r)/,"n.橡皮,橡胶;橡胶制品,胶鞋"
mental,/'mentəl/,"a.精神的,思想的,心理的,智力的,脑力的"
academy,/ə'kædəmi/,"n.(高等)专科院校；学术社团,协会，研究院"
department,/di'pɑ:tmənt/,"n.部,局,处,科,部门;系,学部"
radiant,/'reidiənt/,"a.发光的,辐射的,容光焕发的"
ward,/wɔ:d/,n.病房;行政区;监护;被监护人 vt.挡住
reputation,/ˌrepju'teiʃən/,"n.名誉,名声,声望"
whirl,/hwə:l/,"v.(使)旋转,打转 n.旋转;-连串快速的活动"
policeman,/pə'li:smən/,n.警察
murmur,/'mə:mə/,"v./n.小声说(话);小声抱怨,咕哝"
jet,/dʒet/,"n.喷气发动机,喷气式飞机;喷口 v.喷出,喷射"
length,/leŋθ/,"n.长,长度;一段,一节,程度,范围"
mug,/mʌg/,n.(有柄的)大茶杯
graphic,/'græfik/,"a.绘画似的, 图解的,生动的"
sudden,/'sʌdən/,a.出乎意料的，突然的
weight,/weit/,"n.重量;负荷,重担;重要性,分量;砝码,秤砣"
surgeon,/'sə:dʒən/,n.外科医生
ribbon,/'ribən/,"n.缎带,丝带,带,带状物"
augment,/ɔ:g'ment/,vt.(使)增大，增加，增长，扩张
domain,/dəu'mein/,"n.(活动,思想等)领域,范围;领地"
pollute,/pə'lut/,"v.弄脏,污染"
costume,/'kɔstju:m/,n.(流行的)服饰；戏装，(特定场合的)套装
money,/'mʌni/,"n.货币,钱"
particle,/'pɑ:tikl/,"n.粒子,微粒;极小量;小品词,虚词"
pope,/pəup/,"n.罗马教皇,主教,大腿上要害部位"
month,/mʌnθ/,"n.月,月份"
diligent,/'dilidʒənt/,"a.勤奋的,用功的"
family,/'fæməli/,"n.家,家庭成员;氏族,家庭;族,科"
current,/'kʌrənt/,"n.电流,水流;潮流,趋势 a.当前的;流通的"
cancel,/'kænsl/,"v.取消,把…作废;删去,划掉"
surge,/sɜ:dʒ/,vi.汹涌；彭湃；蜂拥而至 n.巨浪;汹涌;彭湃
publish,/'pʌbliʃ/,"v.出版,刊印;公布,发布"
soldier,/'səuldʒə/,"n.士兵,军人"
vocation,/vəu'keiʃən/,n.职业;召唤;天命;天职;才能
resolute,/'rezəlju:t/,"a.坚决的,果断的"
service,/'sə:vis/,n.服务;公共设施;维修保养;行政部门v.维修
mutter,/'mʌtə/,"n.喃喃而语,小声低语;抱怨 v.低声说,抱怨"
dean,/di:n/,n.(大学)院长;主持牧师; (基督教)教长
metric,/'metrik/,"a.米制的,公制的"
than,/ðæn/,conj.(用于形容词，副词的比较级之后)比
never,/'nevə/,ad.永不，从不，决不；从来没有；不，没有
compact,/kəm'pækt/,"a.紧密的,结实的;简明的 v.使紧凑,压缩"
noon,/nu:n/,n.中午，正午
outward,/'autwəd/,"a.外面的,公开的,向外的ad.向外,在外n.外表"
notion,/'nəuʃən/,"n.概念,想法,意念,看法,观点"
defend,/di'fend/,"v.防守,保卫;为…辩护,为…答辩"
quartz,/kwɔ:ts/,n.石英
investigate,/in'vestigeit/,"v.调查,调查研究"
night,/nait/,n.夜间；夜；晚(上)
earnest,/'ə:nist/,"a.热心的,诚挚的 n.热心;真挚;定金;认真"
farewell,/'fεə'wel/,"int.再会,别了 n.告别"
international,/ˌintə'næʃənəl/,"a.国际的,世界(性)的,跨国的"
tolerate,/'tɔləreit/,"vt.容忍,默许；对(药物、毒品等)有耐力"
everybody,/'evriˌbədi/,pron.(everyone)每人，人人
throat,/θrəut/,"n.咽喉,嗓子"
layman,/'leimən/,n.外行
perform,/pə'fɔ:m/,"v.履行,执行;表演,演出;完成(事业)"
sober,/'səubə(r)/,"a.清醒的;认真的,冷静的,适度的"
miss,/mɪs/,"n.小姐 v. 思念,未击中,错过,漏掉,逃脱"
corrupt,/kə'rʌpt/,"v.贿赂,收买 a.腐败的,贪污的"
modest,/'mɔdist/,"a.谦虚的,有节制的"
hysterical,/his'terikəl/,"a.情绪异常激动的,歇斯底里的"
librarian,/lai'brεəriən/,n.图书管理员
eligible,/'elidʒəbl/,a.符合条件的;(尤指婚姻等)合适(意)的
wax,/wæks/,"n.蜡,蜂蜡 v.打蜡"
response,/ri'spɔns/,"n.回答,响应,反应"
shake,/ʃeɪk/,"n./v.摇动,摇;颤抖,震动"
salt,/sɔ:lt/,"n.盐,盐,类 v.腌,盐渍"
hike,/haik/,n.徒步旅行；增加vi.徒步旅行vt.提高
intelligent,/in'telidʒent/,"a.聪明的,明智的,理智的"
rub,/rʌb/,"v.擦,摩擦"
closet,/'klɔzit/,n.(壁)橱a.私下的vt.把…引进密室会谈
understand,/ˌʌndə'stænd/,"v.懂,理解;获悉,听说;揣测,认为"
twice,/twais/,"ad.两次,两倍"
them,/ðem/,pron.他们/她们/它们(they的宾格形式)
pleasant,/'plezənt/,a.令人愉快的 vt.使高兴 vi.满意；喜欢
tentative,/'tentətiv/,a.试探性的，暂时的；犹豫不决的
prison,/'prizən/,n.监狱
accident,/'æksidənt/,"n.意外遭遇,事故；意外(因素)"
doze,/dəuz/,v./n.瞌睡;假寐
radioactive,/ˌreidiəu'æktiv/,"a.放射性,放射引起的"
collect,/kə'lekt/,"v.收集,搜集;领取,接走;收(税等);聚集,堆积"
sustain,/sə'stein/,"vt.支撑,撑住;维持,持续,经受,忍耐"
hurricane,/'hʌrikən/,n.飓风
integrity,/in'tegrəti/,"n.正直,诚实;完整,完全"
glorious,/'glɔ:riəs/,"a.壮丽的,辉煌的;光荣的"
university,/ˌju:ni'və:səti/,n.(综合)大学
back,/bæk/,a.后面的 ad.向后 v.倒退；支持 n.背；后面
lung,/lʌŋ/,n.肺
means,/mi:nz/,"n.方法,手段"
eject,/i'dʒekt/,"v.喷射,排出;驱逐"
scenery,/'si:nəri/,"n.风景,舞台布景"
partly,/'pɑ:tli/,"ad.部分地,不完全地,在一定程度上"
grocer,/'grəusə/,"n.食品商,杂货商"
vegetable,/'vedʒitəbl/,"n.蔬菜,植物 a.植物的,蔬菜的"
pair,/pεə/,"n.一对,一双;一副;夫妇 v.配对,成对"
physics,/'fiziks/,n.物理(学)
impossible,/im'pɔsəbl/,a.不可能的；难以忍受的，很难对付的
thorough,/'θʌrə/,"a.彻底的,完全的;精心的"
latitude,/'lætitju:d/,"n.纬度,行动或言论的自由(范围),(pl.)地区"
myth,/miθ/,n.神话;虚构的理论
sideways,/'saidweiz/,"ad./a.向旁边(的),侧身,横着(的),斜着(的)"
adventure,/əd'ventʃə/,n.冒险，冒险活动，奇遇 vt.大胆进行
intersection,/ˌintə'sekʃən/,n.相交，交叉；道路交叉口，十字路口
store,/stɔ:/,"n.商店,店铺;贮藏,贮备品 v.贮藏,贮备"
deposit,/dɪ'pɒzɪt/,v.存放;使沉淀;付(保证金) n.存款;沉积物
go,/gəu/,v.去，离开；走；放置；变成；运转 n.围棋
despatch,/di'spætʃ/,n./v.(dispatch)派遣;发送 n.急件;新闻报道
little,/'litl/,a.小，幼小；不多的 ad./n.不多，几乎没有
inward,/'inwəd/,"ad.向内,在内 a.向内的,在内的,里面的"
wet,/wet/,"a.湿的,潮湿的;有雨的,多雨的 v.弄湿,沾湿"
hospitality,/ˌhɔspi'tæləti/,"n.好客,殷勤,款待"
allocate,/'æləukeit/,v.分配，分派；拨给；划归
spiritual,/'spiritjuəl/,"a.精神(上)的,心灵的"
nightmare,/'naitmεə/,n.恶梦；可怕的事物，无法摆脱的恐惧
prevalent,/'prevələnt/,"a.流行的,普遍的"
manufacture,/ˌmænju'fæktʃə/,"v.制造,加工 n.制造,制造业;产品"
transfer,/træns'fə:/,vt./n.转移；转换；转让；过户；迁移；改乘
bankrupt,/'bæŋkrʌpt/,a.破产的；彻底缺乏的 vt.使破产n.破产者
testimony,/'testiməni/,"n.证据,证词;表明,说明"
withdraw,/wɪð'drɔ:/,"v.收回,撤消;缩回,退出;提取(钱)"
east,/i:st/,"n.东,东方,东部 a.东方的,东部的"
consent,/kən'sent/,"v./n.(to)同意,赞成,答应"
who,/hu:/,pron.谁，什么人；…的人；他，她，他们
raw,/rɔ:/,"a.未煮过的,生的;未加工过的,未经训练的"
guarantee,/ˌgærən'ti:/,"n.保证,保证书 v.保证,担保"
indignation,/ˌindig'neiʃən/,"n.愤怒,愤慨"
chess,/tʃes/,n.棋，国际象棋
benign,/bi'nain/,"a.(病)良性的,(气候)良好的,仁慈的,和蔼的"
shade,/ʃeid/,"n.荫,阴影;遮光物,罩 v.遮蔽,遮光"
ballot,/'bælət/,n.(不记名)投票；投票总数；投票权 vi.投票
pen,/pen/,"n.钢笔,圆珠笔,作家,围栏 vt.写,关入栏中"
understanding,/ˌʌndə'stændiŋ/,"n.理解,理解力;谅解 a.了解的,通情达理的"
teacher,/'ti:tʃə/,n.教师(员)，老(导)师
fetch,/fetʃ/,v.取来;接来;引出;售得;吸引 n.取得;拿
whistle,/'hwisl/,"n.口哨,汽笛;口哨声,汽笛声 v.吹口哨;鸣笛"
flush,/flʌʃ/,n.脸红v.发红;奔流a.洋溢的;富裕的;齐平的
legal,/'li:gl/,"a.法律的,法定的;合法的,正当的"
submerge,/səb'mə:dʒ/,"v.沉没,淹没;潜入"
homogeneous,/ˌhɒmə'dʒi:niəs/,a.同种类的，同性质的，有相同特征的
autonomy,/ɔ:'tɔnəmi/,n.自治，自治权；
today,/tə'dei/,ad.在今天；现今，在当代 n.今天；现在
criticism,/'krɪtɪsɪzəm/,n.评论性的文章，评论；批评，指责，非难
accent,/'æksənt/,"n.口音,腔调；重音(符号)vt.重读"
beside,/bi'said/,prep.在...旁边，在...附近；和...相比
employer,/im'plɔiə/,n.雇主
out,/aut/,ad.出去；离家；突出来 a.外面的，往外去的
successive,/sək'sesiv/,"a.接连的,连续的"
loose,/lu:s/,a.(宽)松的；不精确的；自由的，散漫的
telephone,/'telifəun/,"n.电话,电话机 v.打电话"
withstand,/wið'stænd/,"vt.抵抗,经受住"
reel,/ri:l/,"n.卷筒,线轴 v.卷,绕"
prominent,/'prɔminənt/,"a.突起的,凸出的;突出的,杰出的"
thermometer,/θə'mɔmitə/,n.温度计
matter,/'mætə(r)/,"n.物质,物体;毛病,麻烦;事情 v.有关系,要紧"
some,/sʌm/,a.几个；一些；有些；某(人或物) pron.一些
must,/mʌst/,aux.&v.必须；很可能；一定要 n.必须做的事
retain,/ri'tein/,"v.保持,保留"
doctorate,/'dɔktərit/,n.博士学位;博士头衔
possess,/pə'zes/,"v.占有,拥有"
cancer,/'kænsə/,n.癌
breast,/brest/,"n.胸膛,乳房"
spine,/spain/,n.脊柱，脊椎；(动植物的)刺；书脊
tin,/tin/,n.罐头；锡 a.锡制的 vt.镀锡于
design,/di'zain/,"v.设计;构思;绘制;图案;企图 n.设计,图样"
snake,/sneik/,n.蛇
structure,/'strʌktʃə/,"n.结构,构造;建筑物 v.构造,建造"
symmetry,/'simitri/,"n.对称(性);匀称,整齐"
ending,/'endiŋ/,"n.结尾,结局"
noble,/'nəubl/,"a.高尚的;贵族的,高贵的 n.贵族"
spend,/spend/,"v.花费;消耗,用尽;度过,消磨"
acclaim,/ə'kleim/,v.向…欢呼，公认 n.欢呼，喝彩，称赞
tan,/tæn/,n./a.(皮肤因日晒而成)棕褐色(的) vt.晒黑
father,/'fɑ:ðə/,n.父亲；创始人，发明者；(Father)神父
aggressive,/ə'gresiv/,a.好斗的，有进取心的，敢作敢为的
contradiction,/ˌkɔntrə'dikʃən/,n.反驳，否认；矛盾，不一致
biology,/bai'ɔlədʒi/,n.生物学
collar,/'kɔlə/,n.衣领;环状物
mortgage,/'mɔ:gidʒ/,n./v.抵押(借款)
internal,/in'tə:nəl/,"a.内部的,内的;国内的,内政的"
word,/wə:d/,n.词，词语；言语，话；谈话；消息，信息
struggle,/'strʌgl/,"n./v.斗争,奋斗,努力"
pea,/pi:/,n.豌豆
almost,/'ɔ:lməust/,adv.几乎，差不多
even,/'i:vən/,ad.甚至(更) a.均匀的;平的;相等的；偶数的
strategy,/'strætidʒi/,n.战略，策略；对策，政策
breath,/breθ/,"n.呼吸,气息"
help,/help/,v.帮(援)助；有助于；[呼救]救命n.帮助(手)
hint,/hint/,"n.暗示,提示,线索 v.暗示,示意"
shower,/'ʃauə/,"n.阵雨;沐浴;(一)阵/大批v.下阵雨,倾注"
revenge,/ri'vendʒ/,"n.报复,复仇 v.替…报仇"
hearing,/'hiəriŋ/,"n.听,倾听;听力;审讯"
squeeze,/skwi:z/,"v.压榨,挤 n.榨取,勒索"
petition,/pi'tiʃən/,"n.请愿书,申请书 v.(向…)请愿,正式请求"
capital,/'kæpitəl/,"n.首都;大写字母;资本 a.主要的,大写字母的"
world,/wɜ:ld/,n.世界，地球；…界，领域；世间；全世界
harassment,/'hærəsmənt/,n.骚扰，扰乱；烦恼，烦乱
reservoir,/'rezəvwɑ:/,"n.水库,蓄水池"
disable,/dis'eib/,vt.使残废;使失去能力;丧失能力
calcium,/'kælsiəm/,n.钙(化学符号Ca)
rational,/'ræʃənəl/,"a.理性的,合理的"
ferry,/'feri/,"n.摆渡;渡船;渡口v.摆渡;渡运(人,车或物等)"
disturbance,/di'stə:bəns/,"n.动乱,骚乱,干扰"
cup,/kʌp/,n.杯；奖杯，优胜杯；(一)杯，一杯的容量
her,/hə(r)/,pron.[she的宾格]她；[she的所有格]她的
link,/liŋk/,"v.连接,联系 n.环节,链环"
definite,/'definit/,"a.明确的;一定的;意志坚强的,立场坚定的"
waterproof,/'wɔ:təpru:f/,"a.防水的,耐水的"
hemisphere,/'hemiˌsfiə/,n.半球
concrete,/kən'kri:t/,"a.具体的,实质性的n.混凝土v.用混凝土修筑"
disguise,/dis'gaiz/,"n./v.假装,伪装"
cheat,/tʃi:t/,"v.欺骗;作弊 n.骗子;欺诈,欺骗行为"
produce,/prə'dju:s/,"v.生产,制造,显示,演出,导致 n.产品"
package,/'pækidʒ/,"n.包装,包裹,箱,包装费,标准部件,成套设备"
regarding,/ri'gɑ:diŋ/,"prep.关于,有关"
nice,/nais/,a.美好的，令人愉快的；友好的，亲切的
maths,/mæθs/,n.(mathematics/math)数学
effective,/i'fektiv/,"a.有效的,生效的;被实施的;给人深刻印象"
shear,/ʃiə/,"v.剪,修剪"
scratch,/skrætʃ/,"v.抓,搔,扒 n.抓,搔,抓痕;起跑线"
accidental,/ˌæksi'dentəl/,a.偶然的；意外的；无意中的
undergo,/ˌʌndə'gəu/,"vt.遭受,经历,承受"
chicken,/'tʃɪkɪn/,n.鸡肉；鸡，小鸡，小鸟
resultant,/ri'zʌltənt/,a.作为结果而发生的;合成的
marriage,/'mæridʒ/,"n.结婚,婚姻;结婚仪式"
curse,/kə:s/,"n.诅咒,咒语,祸因 vt.诅咒,咒骂,使受罪"
chip,/tʃip/,"n.切屑,碎片;(土豆等的)薄片;集成电路块"
slap,/slæp/,"n./v.拍,掌击"
corporation,/ˌkɔ:pə'reɪʃn/,n.市镇自治机关；法人；公司，企业
gear,/giə/,"n.齿轮,传动装置 v.(to)调整,使适合"
perplex,/pə'pleks/,"v.使困惑,使费解,使复杂化"
lace,/leis/,"n.花边;带子,鞋带 v.系带,扎带"
irrigate,/'irigeit/,vt.灌溉，修水利 vi.进行灌溉
lawyer,/'lɔ:jə/,n.律师
liable,/'laiəbl/,a.有...倾向的；可能遭受...的；有责任的
